"Enddatetime","TimerName","UserName","Event_ID"
"26/10/2016 16:32:00","USR:ORM.LOADORDERPROFILE","DCHHAGANLAL",479
"26/10/2016 16:32:41","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","MSAMBERG001",1071
"26/10/2016 16:33:26","USR: PROCESS DISCERN ALERTS","DCHHAGANLAL",408
"26/10/2016 16:33:45","CAP:MPG VITALS O2 VIEW TYPE","MSAMBERG001",1012
"26/10/2016 16:34:03","USR:ORM.SIGNORDERS-BEGIN","MSAMBERG001",1113
"26/10/2016 16:35:42","USR:PWR-CREATE VIEW","BMOORE005",339
"26/10/2016 16:35:49","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","MSAMBERG001",1078
"26/10/2016 16:36:00","CAP:MPG SCRATCHPAD LAUNCH ORDERS FOR SIGNATURE","MSAMBERG001",1007
"26/10/2016 16:36:01","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 16:36:20","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 16:37:20","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 16:37:31","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 16:37:59","USR: DOCV: LOAD NOTE PROFILE","MSAMBERG001",1043
"26/10/2016 16:38:13","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","LLOCKE",807
"26/10/2016 16:38:15","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","LLOCKE",807
"26/10/2016 16:38:31","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 16:38:40","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SELECT_DIAGNOSIS_PROBLEM_SEARCH_WINDOW","DCHHAGANLAL",379
"26/10/2016 16:39:05","USR:ORM.ENHANCEDDETAILSTABCREATED","LLOCKE",806
"26/10/2016 16:39:24","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","LLOCKE",828
"26/10/2016 16:39:26","USR:ORM.LAUNCHRXREVIEWWINDOW","LLOCKE",809
"26/10/2016 16:40:13","ENG:ORM.SIGNORDERS-SAVETODATABASE","LLOCKE",724
"26/10/2016 16:40:13","USR:MPG.ORDERS.O1 - LOAD COMPONENT","LLOCKE",784
"26/10/2016 16:40:17","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 16:40:17","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 16:40:50","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","DCHHAGANLAL",371
"26/10/2016 16:40:58","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","DCHHAGANLAL",492
"26/10/2016 16:41:04","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","DCHHAGANLAL",445
"26/10/2016 16:41:21","USR: START CHART","VPONNEQUIN",1314
"26/10/2016 16:41:22","CAP:MPG LAUNCH MPAGE","VPONNEQUIN",1268
"26/10/2016 16:42:09","USR:ORM.BUILDSDL","LLOCKE",798
"26/10/2016 16:42:14","USR:MPG.VIEWPOINT LOAD SWITCH VIEW","DCHHAGANLAL",454
"26/10/2016 16:43:36","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 16:43:41","USR:ORM.BUILDSDL","DCHHAGANLAL",458
"26/10/2016 16:43:41","USR:ORM.ENHANCEDDETAILSTABCREATED","DCHHAGANLAL",467
"26/10/2016 16:43:56","USR:ORM.SIGNORDERS-INVOKEINTERACTIONCHECKING","DCHHAGANLAL",490
"26/10/2016 16:44:50","USR:PWR.PVINBOX.OPEN CONFIGURATION","DCHHAGANLAL",516
"26/10/2016 16:45:02","USR:PWR.PVINBOX.OPEN CONFIGURATION","AFRENCH",184
"26/10/2016 16:45:02","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 16:45:03","USR:MPG.AMB_ORG_LOAD - TAB SWITCH","AFRENCH",75
"26/10/2016 16:45:04","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","DCHHAGANLAL",449
"26/10/2016 16:45:23","CAP:MPG VITALS O2 VIEW TYPE","AFRENCH",10
"26/10/2016 16:45:27","USR:MPG.ORDERS.O1 - LOAD COMPONENT","DCHHAGANLAL",447
"26/10/2016 16:45:29","CAP:MPG NEW ORDER ENTRY O1 CLICK ON ORDER FROM SEARCH","VPONNEQUIN",1271
"26/10/2016 16:45:36","USR:REGIMENS.DISPLAY REGIMEN","VPONNEQUIN",1414
"26/10/2016 16:45:54","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 16:46:16","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 16:46:18","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 16:46:19","USR:MPG.DIAGNOSTICS.O2 - LOAD COMPONENT","LLOCKE",768
"26/10/2016 16:46:37","USR:MPG.ACTIONS_SIT_AWARENESS.O1 - LOAD COMPONENT","LLOCKE",755
"26/10/2016 16:46:53","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 16:47:38","USR:ORM.BUILDSDL","DCHHAGANLAL",458
"26/10/2016 16:47:42","CAP: DOCV: SMART NAV","AFRENCH",1
"26/10/2016 16:47:42","USR: START CHART","AFRENCH",64
"26/10/2016 16:48:00","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","VPONNEQUIN",1382
"26/10/2016 16:48:05","USR:PWR-SHOW VIEW","VPONNEQUIN",1397
"26/10/2016 16:48:52","CAP:ORM.SIGNENCOUNTERDIAGNOSES","VPONNEQUIN",1289
"26/10/2016 16:49:04","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 16:49:43","USR:ORM.PLACENEWORDER-LOADORDERFORMAT","AFRENCH",144
"26/10/2016 16:49:43","USR:ORM.PLACENEWORDER-INVOKEORDERSENTENCE","AFRENCH",143
"26/10/2016 16:49:44","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 16:49:47","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","DCHHAGANLAL",492
"26/10/2016 16:49:55","CAP: DYNDOC HIDE EMPTY SECTIONS","MLOPEZVIZCARRA",874
"26/10/2016 16:50:56","USR:ORM.PLACENEWORDER-BEGIN","AFRENCH",141
"26/10/2016 16:51:11","USR:PWR-SHOW VIEW","AFRENCH",175
"26/10/2016 16:51:13","USR:MPG.IO.O2 - LOAD COMPONENT","AFRENCH",99
"26/10/2016 16:51:19","CAP:MPG MPAGE VIEWPOINT CLICK ON SCRATCHPAD","LLOCKE",692
"26/10/2016 16:51:24","USR:POWERPLANS.SIGN PLANS","LLOCKE",834
"26/10/2016 16:51:25","USR:MPG.NEW_ORDER_ENTRY.O2 - LOAD COMPONENT","LLOCKE",783
"26/10/2016 16:51:40","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 16:51:50","USR:POWERPLANS.SIGN PLANS","VPONNEQUIN",1387
"26/10/2016 16:52:24","USR:PWR-SWITCHFRAME","MSAMBERG001",1135
"26/10/2016 16:52:38","USR:PWR-OPEN CHART","MSAMBERG001",1132
"26/10/2016 16:52:41","CAP:MPG LAUNCH MPAGE","MSAMBERG001",1001
"26/10/2016 16:53:06","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 16:53:07","USR:MPG.ORDERS.O2 - LOAD COMPONENT","VPONNEQUIN",1344
"26/10/2016 16:53:13","CAP:MPG NEW ORDER ENTRY SEARCH","VPONNEQUIN",1272
"26/10/2016 16:53:15","CAP:MPG SCRATCHPAD LAUNCH ORDERS FOR SIGNATURE","VPONNEQUIN",1273
"26/10/2016 16:53:48","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","DCHHAGANLAL",371
"26/10/2016 16:53:54","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 16:53:57","USR:IPV.SHOW IMAGE","MSAMBERG001",1056
"26/10/2016 16:54:49","USR:PWR-SHOW VIEW","AFRENCH",175
"26/10/2016 16:55:01","USR:PWR-SWITCHFRAME","MSAMBERG001",1135
"26/10/2016 16:55:09","USR:MPG.VISITS.O2 - LOAD COMPONENT","MSAMBERG001",1086
"26/10/2016 16:55:09","CAP: DOCV: SMART NAV","AFRENCH",1
"26/10/2016 16:55:16","USR:PWR-CREATE VIEW","AFRENCH",170
"26/10/2016 16:55:22","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 16:55:22","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 16:55:22","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","MSAMBERG001",1065
"26/10/2016 16:55:26","USR:PWR-CLOSECHART","AFRENCH",169
"26/10/2016 16:55:28","USR:PWR-CLOSECHART","AFRENCH",169
"26/10/2016 16:55:33","USR: START CHART","AFRENCH",64
"26/10/2016 16:55:39","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","BMOORE005",325
"26/10/2016 16:55:41","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","AFRENCH",87
"26/10/2016 16:56:09","USR:PWR-CLOSECHART","BMOORE005",338
"26/10/2016 16:56:19","USR: START CHART","MSAMBERG001",1051
"26/10/2016 16:56:21","USR:MPG.CUSTOM_COMP.O1 - LOAD COMPONENT","BMOORE005",269
"26/10/2016 16:56:21","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","BMOORE005",267
"26/10/2016 16:57:00","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","DCHHAGANLAL",426
"26/10/2016 16:57:29","USR:ORM.ENHANCEDDETAILSTABCREATED","MSAMBERG001",1099
"26/10/2016 16:57:38","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 16:57:39","USR:ORM.BUILDSDL","MSAMBERG001",1092
"26/10/2016 16:58:06","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","MSAMBERG001",1074
"26/10/2016 16:58:30","CAP:ORM.SIGNSIMPLESTYLEFUTUREORDERS","MSAMBERG001",1027
"26/10/2016 16:58:31","USR:MPG.ORDERPROFILE.O1 - LOAD COMPONENT","MSAMBERG001",1080
"26/10/2016 16:59:05","USR: PROCESS DISCERN ALERTS","DCHHAGANLAL",408
"26/10/2016 16:59:05","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 17:00:00","USR:PWR-SHOW VIEW","MSAMBERG001",1134
"26/10/2016 17:00:09","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","MSAMBERG001",1023
"26/10/2016 17:00:12","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 17:01:27","USR:PWR-SWITCHFRAME","MLOPEZVIZCARRA",987
"26/10/2016 17:01:51","USR:PWR-CREATE VIEW","MSAMBERG001",1128
"26/10/2016 17:02:02","USR:PWR-SHOW VIEW","MSAMBERG001",1134
"26/10/2016 17:02:03","USR:PWR-CREATE VIEW","MSAMBERG001",1128
"26/10/2016 17:02:14","CAP: DYNDOC HIDE EMPTY SECTIONS","MSAMBERG001",995
"26/10/2016 17:02:30","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 17:02:40","USR:ORM.SIGNORDERS-INVOKEDISCERN","DCHHAGANLAL",489
"26/10/2016 17:02:53","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","VPONNEQUIN",1280
"26/10/2016 17:03:18","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","DCHHAGANLAL",492
"26/10/2016 17:03:19","USR:ORM.SIGNORDERS-BEGIN","VPONNEQUIN",1378
"26/10/2016 17:03:19","CAP:ORM.SIGNENCOUNTERDIAGNOSES","VPONNEQUIN",1289
"26/10/2016 17:03:22","USR: REFRESH ORDERPOE","DCHHAGANLAL",410
"26/10/2016 17:03:59","USR:ORM.LOADORDERPROFILE","DCHHAGANLAL",479
"26/10/2016 17:04:21","USR: PROCESS DISCERN ALERTS","DCHHAGANLAL",408
"26/10/2016 17:04:22","USR:PWR-OPEN CHART","DCHHAGANLAL",503
"26/10/2016 17:04:24","USR:PWR-CLOSECHART","DCHHAGANLAL",499
"26/10/2016 17:04:25","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","DCHHAGANLAL",435
"26/10/2016 17:04:25","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","DCHHAGANLAL",428
"26/10/2016 17:04:34","USR: DYNDOC SIGN DOCUMENT","AFRENCH",53
"26/10/2016 17:04:35","USR: DOCV: LOAD NOTE PROFILE","AFRENCH",44
"26/10/2016 17:04:35","USR:PWR-CREATE VIEW","AFRENCH",170
"26/10/2016 17:04:45","USR:PWR-SHOW VIEW","AFRENCH",175
"26/10/2016 17:04:45","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","AFRENCH",127
"26/10/2016 17:04:47","USR:POWERPLANS.LOAD PLAN DATA","AFRENCH",160
"26/10/2016 17:04:59","USR:ORM.SIGNORDERS-INVOKEDISCERN","AFRENCH",149
"26/10/2016 17:05:46","CKPT:WINDOWSSESSIONMONITOR-ALERT","LLOCKE",721
"26/10/2016 17:06:16","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 17:06:26","USR:PWR-CREATE VIEW","AFRENCH",170
"26/10/2016 17:06:30","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:08:12","USR:PWR.PVINBOX.OPEN CONFIGURATION","LLOCKE",865
"26/10/2016 17:08:46","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 17:08:48","USR: PROCESS DISCERN ALERTS","AFRENCH",62
"26/10/2016 17:09:03","USR: PROCESS DISCERN ALERTS","AFRENCH",62
"26/10/2016 17:09:09","USR:MPG.DIAGNOSTICS.O2 - LOAD COMPONENT","AFRENCH",85
"26/10/2016 17:09:24","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 17:09:25","USR:MPG.ORDERS.O1 - LOAD COMPONENT","VPONNEQUIN",1343
"26/10/2016 17:09:33","USR: CLINICAL NOTES: CREATE COMPONENT","AFRENCH",38
"26/10/2016 17:10:29","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 17:10:56","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 17:11:17","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 17:11:38","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SELECT_DIAGNOSIS_PROBLEM_SEARCH_WINDOW","DCHHAGANLAL",379
"26/10/2016 17:11:45","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 17:11:48","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","DCHHAGANLAL",456
"26/10/2016 17:11:50","USR: START CHART","VPONNEQUIN",1314
"26/10/2016 17:11:56","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 17:11:56","USR:PWR-OPEN CHART","LLOCKE",847
"26/10/2016 17:11:57","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","LLOCKE",781
"26/10/2016 17:11:58","USR: START CHART","KMEYER008",572
"26/10/2016 17:11:59","CAP:MPG LAUNCH MPAGE","KMEYER008",527
"26/10/2016 17:12:02","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","LLOCKE",781
"26/10/2016 17:12:02","USR:MPG.REMINDERS.O2 - LOAD COMPONENT","LLOCKE",790
"26/10/2016 17:12:16","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 17:13:07","USR:POWERFORMS.SET CURRENT SECTION","KMEYER008",649
"26/10/2016 17:14:47","USR: DYNDOC SAVE DOCUMENT","DCHHAGANLAL",405
"26/10/2016 17:14:47","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","DCHHAGANLAL",432
"26/10/2016 17:14:59","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","DCHHAGANLAL",371
"26/10/2016 17:15:26","USR: DYNDOC ADD DOCUMENT","MLOPEZVIZCARRA",907
"26/10/2016 17:15:28","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 17:15:28","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 17:15:56","USR:POWERFORMS.SET CURRENT SECTION","KMEYER008",649
"26/10/2016 17:16:20","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 17:16:31","USR:POWERFORMS.SET CURRENT SECTION","KMEYER008",649
"26/10/2016 17:16:37","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:17:29","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","DCHHAGANLAL",426
"26/10/2016 17:18:00","CAP:ORM.SIGNENCOUNTERDIAGNOSES","VPONNEQUIN",1289
"26/10/2016 17:18:08","CKPT:WINDOWSSESSIONMONITOR-ALERT","KMEYER008",555
"26/10/2016 17:19:03","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 17:19:14","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","LLOCKE",781
"26/10/2016 17:19:23","USR:PWR - ESTABLISHING ROLE - DISPLAY ROLES","LLOCKE",852
"26/10/2016 17:19:27","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 17:19:33","USR:MPG.LABORATORY.WF - LOAD COMPONENT","LLOCKE",776
"26/10/2016 17:19:33","USR:MPG.REMINDERS.O2 - LOAD COMPONENT","LLOCKE",790
"26/10/2016 17:19:36","USR:ORM.SIGNORDERS-BEGIN","MLOPEZVIZCARRA",968
"26/10/2016 17:19:36","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","MLOPEZVIZCARRA",971
"26/10/2016 17:19:46","USR:REGIMENS.DISPLAY REGIMEN","MLOPEZVIZCARRA",993
"26/10/2016 17:19:52","CKPT:WINDOWSSESSIONMONITOR-ALERT","LLOCKE",721
"26/10/2016 17:20:12","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","DCHHAGANLAL",426
"26/10/2016 17:20:20","USR:ORM.SIGNORDERS-SAVETODATABASE","MLOPEZVIZCARRA",973
"26/10/2016 17:20:37","USR:PWR-REFRESH VIEW","KMEYER008",665
"26/10/2016 17:20:38","USR:MPG.AMB_ORG_LOAD - EDIT ROWS(MY_DAY)","KMEYER008",589
"26/10/2016 17:21:22","USR:MPG.AMB_ORG_LOAD - ADDBUTTON","MLOPEZVIZCARRA",922
"26/10/2016 17:21:27","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",928
"26/10/2016 17:21:27","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",933
"26/10/2016 17:21:39","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:22:23","USR:ORM.BATCHLOADFORMULARYINFOVERSION3","VPONNEQUIN",1354
"26/10/2016 17:22:25","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 17:22:25","CKPT:WINDOWSSESSIONMONITOR-ALL","MLOPEZVIZCARRA",898
"26/10/2016 17:22:43","USR:POWERPLANS.SIGN PLANS","VPONNEQUIN",1387
"26/10/2016 17:22:44","USR:MPG.ORDERS.O1 - LOAD COMPONENT","VPONNEQUIN",1343
"26/10/2016 17:23:59","USR: PROCESS DISCERN ALERTS","MLOPEZVIZCARRA",914
"26/10/2016 17:24:01","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","MLOPEZVIZCARRA",892
"26/10/2016 17:24:21","USR:PWR-SHOW VIEW","VPONNEQUIN",1397
"26/10/2016 17:24:40","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 17:24:55","USR: START CHART","VPONNEQUIN",1314
"26/10/2016 17:25:06","CAP:MPG NEW ORDER ENTRY SEARCH","VPONNEQUIN",1272
"26/10/2016 17:25:06","USR:MPG.AMB_ORG_LOAD - ADDBUTTON","MLOPEZVIZCARRA",922
"26/10/2016 17:25:06","USR:MPG.AMB_ORG_LOAD - BUILD COLUMNS(MY_DAY)","MLOPEZVIZCARRA",923
"26/10/2016 17:25:10","USR:PWR-SHOW VIEW","MLOPEZVIZCARRA",986
"26/10/2016 17:25:11","USR:PWR-CREATE VIEW","MLOPEZVIZCARRA",981
"26/10/2016 17:25:13","USR:MPG.ACTIONS_SIT_AWARENESS.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",921
"26/10/2016 17:25:13","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","MLOPEZVIZCARRA",947
"26/10/2016 17:25:15","USR:PWR-SWITCHFRAME","MLOPEZVIZCARRA",987
"26/10/2016 17:25:45","USR:ORM.ENHANCEDDETAILSTABCREATED","VPONNEQUIN",1361
"26/10/2016 17:26:24","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 17:26:47","USR:MPG.AMB_ORG_LOAD - LOAD COMPONENT","KMEYER008",590
"26/10/2016 17:28:05","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",940
"26/10/2016 17:28:46","USR:MPG.ORDERS.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",943
"26/10/2016 17:28:51","CAP:MPG NEW ORDER ENTRY SEARCH","VPONNEQUIN",1272
"26/10/2016 17:28:55","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","VPONNEQUIN",1280
"26/10/2016 17:29:17","USR:PWR.PVINBOX.OPEN CONFIGURATION","MLOPEZVIZCARRA",992
"26/10/2016 17:29:22","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",933
"26/10/2016 17:29:39","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","DCHHAGANLAL",432
"26/10/2016 17:29:56","USR:MPG.CUSTOM_COMP.O1 - LOAD COMPONENT","DCHHAGANLAL",430
"26/10/2016 17:29:57","USR:MPG.LABORATORY.WF - LOAD COMPONENT","DCHHAGANLAL",439
"26/10/2016 17:30:00","USR:PWR-CREATE VIEW","DCHHAGANLAL",500
"26/10/2016 17:30:12","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","VPONNEQUIN",1286
"26/10/2016 17:30:14","USR:POWERPLANS.LOAD PLAN DATA","VPONNEQUIN",1386
"26/10/2016 17:30:47","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","DCHHAGANLAL",362
"26/10/2016 17:30:54","USR: PROCESS DISCERN ALERTS","BMOORE005",246
"26/10/2016 17:31:11","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","BMOORE005",274
"26/10/2016 17:31:13","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","VPONNEQUIN",1280
"26/10/2016 17:31:18","CAP:MPG LABORATORY O2 VIEW TYPE","BMOORE005",191
"26/10/2016 17:31:41","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","VPONNEQUIN",1362
"26/10/2016 17:31:42","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 17:31:45","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","VPONNEQUIN",1286
"26/10/2016 17:32:20","CAP:ORM.SIGNENCOUNTERDIAGNOSES","MLOPEZVIZCARRA",894
"26/10/2016 17:32:34","USR: DYNDOC SIGN DOCUMENT","MLOPEZVIZCARRA",910
"26/10/2016 17:32:35","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","MLOPEZVIZCARRA",934
"26/10/2016 17:32:58","USR:PWR.LOAD AND DISPLAY PATIENT LIST","MLOPEZVIZCARRA",991
"26/10/2016 17:33:16","USR:PWR-APPLICATION STARTUP","LLOCKE",842
"26/10/2016 17:33:29","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 17:33:33","USR:MPG.DOCUMENTATION_PE.O1 - LOAD COMPONENT","LLOCKE",770
"26/10/2016 17:34:21","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","LLOCKE",782
"26/10/2016 17:34:23","CAP:MPG:ORDERSELECTION.O2_CELL_CLICK","LLOCKE",706
"26/10/2016 17:34:26","CAP:MPG NEW ORDER ENTRY SEARCH","LLOCKE",696
"26/10/2016 17:34:29","USR:MPG.AMB_ORG_LOAD - BUILD COLUMNS(MY_DAY)","KMEYER008",588
"26/10/2016 17:34:35","USR:PWR.PVINBOX.OPEN ITEM.DISCRETE RESULTS","KMEYER008",680
"26/10/2016 17:34:48","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 17:34:48","USR:PWR-CREATE VIEW","KMEYER008",661
"26/10/2016 17:35:04","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 17:35:18","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","LLOCKE",713
"26/10/2016 17:35:19","USR: PROCESS DISCERN ALERTS","LLOCKE",743
"26/10/2016 17:35:31","USR:PWR - ESTABLISHING ROLE - DISPLAY ROLES","MLOPEZVIZCARRA",989
"26/10/2016 17:35:57","USR:POWERPLANS.SIGN PLANS","LLOCKE",834
"26/10/2016 17:35:57","USR: PROCESS DISCERN ALERTS","KMEYER008",570
"26/10/2016 17:36:18","CAP:ORM.ORDERSENTENCERETRIEVEUNFILTERED","KMEYER008",548
"26/10/2016 17:36:20","USR:ORM.ENHANCEDDETAILSTABCREATED","KMEYER008",629
"26/10/2016 17:36:25","USR:MPG.LABORATORY.WF - LOAD COMPONENT","VPONNEQUIN",1338
"26/10/2016 17:36:36","USR:ORM.DISPLAYORDERABLESEARCHRESULTS","KMEYER008",627
"26/10/2016 17:36:49","USR:ORM.PLACENEWORDER-INVOKEORDERSENTENCE","KMEYER008",637
"26/10/2016 17:36:55","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 17:36:58","CKPT:WINDOWSSESSIONMONITOR-ALERT","LLOCKE",721
"26/10/2016 17:38:18","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","VPONNEQUIN",1274
"26/10/2016 17:38:32","USR:PWR.PVINBOX.OPEN CONFIGURATION","DCHHAGANLAL",516
"26/10/2016 17:38:33","CAP:MPG.AMB_ORG_PACKAGE-AOV1.5","DCHHAGANLAL",375
"26/10/2016 17:38:52","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 17:39:09","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","AFRENCH",91
"26/10/2016 17:39:30","USR:MPG.ORDERS.O1 - LOAD COMPONENT","KMEYER008",612
"26/10/2016 17:39:44","USR:ORM.GETTHERAPEUTICSUBSTITUTIONS","VPONNEQUIN",1362
"26/10/2016 17:39:46","USR:ORM.BUILDSDL","VPONNEQUIN",1355
"26/10/2016 17:39:46","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","KMEYER008",593
"26/10/2016 17:40:17","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","AFRENCH",87
"26/10/2016 17:40:26","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 17:40:36","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","VPONNEQUIN",1328
